4,574, 464, 110,580, 460, 120,552, 482, 70,586, 455, 131
8,574, 464, 110,579, 459, 120,552, 481, 71,586, 455, 131
12,573, 463, 110,579, 459, 120,553, 481, 72,585, 453, 132
16,574, 465, 109,580, 460, 120,552, 481, 71,586, 455, 131
20,574, 465, 109,580, 460, 120,553, 482, 71,586, 456, 130
24,574, 464, 110,580, 459, 121,553, 482, 71,586, 455, 131
28,574, 464, 110,580, 459, 121,552, 481, 71,586, 455, 131
32,573, 464, 109,579, 459, 120,552, 480, 72,585, 454, 131
36,575, 465, 110,581, 461, 120,552, 481, 71,585, 455, 130
40,574, 464, 110,580, 460, 120,553, 482, 71,586, 455, 131
44,574, 464, 110,580, 459, 121,552, 481, 71,586, 455, 131
48,574, 464, 110,579, 459, 120,553, 481, 72,586, 454, 132
52,573, 464, 109,580, 459, 121,552, 480, 72,585, 454, 131
56,575, 465, 110,581, 461, 120,552, 482, 70,586, 455, 131
60,574, 464, 110,580, 460, 120,553, 481, 72,586, 455, 131
64,574, 464, 110,580, 460, 120,552, 481, 71,586, 455, 131
68,573, 463, 110,579, 459, 120,552, 481, 71,586, 455, 131
72,574, 464, 110,579, 460, 119,551, 481, 70,585, 454, 131
76,574, 465, 109,581, 460, 121,553, 482, 71,586, 456, 130
80,574, 465, 109,580, 460, 120,552, 482, 70,586, 455, 131
84,574, 464, 110,580, 460, 120,553, 482, 71,586, 454, 132
88,573, 464, 109,579, 459, 120,552, 481, 71,585, 453, 132
92,574, 465, 109,580, 460, 120,552, 481, 71,585, 455, 130
96,575, 465, 110,580, 460, 120,553, 482, 71,587, 455, 132
100,574, 465, 109,580, 460, 120,552, 481, 71,586, 455, 131
104,574, 464, 110,580, 459, 121,552, 481, 71,586, 455, 131
108,573, 464, 109,579, 460, 119,551, 480, 71,585, 454, 131
112,575, 465, 110,580, 461, 119,552, 481, 71,586, 455, 131
116,574, 464, 110,579, 460, 119,553, 482, 71,586, 455, 131
120,574, 464, 110,579, 460, 119,552, 482, 70,586, 455, 131
124,574, 464, 110,578, 459, 119,552, 481, 71,586, 454, 132
128,573, 464, 109,579, 460, 119,551, 480, 71,585, 454, 131
132,575, 465, 110,581, 461, 120,552, 482, 70,586, 455, 131
136,574, 464, 110,580, 460, 120,553, 482, 71,586, 455, 131
140,574, 464, 110,579, 460, 119,552, 481, 71,586, 455, 131
144,573, 463, 110,579, 459, 120,552, 482, 70,586, 454, 132
148,574, 464, 110,580, 460, 120,551, 480, 71,585, 454, 131
152,575, 465, 110,580, 460, 120,553, 482, 71,587, 456, 131
156,574, 465, 109,580, 460, 120,552, 482, 70,586, 455, 131
160,574, 464, 110,580, 460, 120,552, 481, 71,586, 455, 131
164,573, 463, 110,579, 459, 120,552, 481, 71,585, 453, 132
168,574, 465, 109,580, 460, 120,552, 481, 71,586, 455, 131
172,575, 465, 110,580, 460, 120,553, 482, 71,587, 455, 132
176,574, 464, 110,580, 459, 121,552, 481, 71,586, 455, 131
180,574, 464, 110,579, 459, 120,552, 481, 71,586, 455, 131
184,573, 464, 109,579, 460, 119,551, 480, 71,585, 453, 132
188,575, 465, 110,581, 461, 120,553, 481, 72,586, 455, 131
192,574, 465, 109,580, 460, 120,553, 482, 71,586, 455, 131
196,574, 464, 110,580, 460, 120,552, 481, 71,586, 455, 131
200,573, 463, 110,579, 459, 120,552, 481, 71,586, 455, 131
204,574, 464, 110,580, 460, 120,551, 480, 71,585, 454, 131
208,574, 465, 109,581, 460, 121,553, 482, 71,587, 456, 131
212,574, 465, 109,580, 460, 120,553, 481, 72,586, 455, 131
216,574, 464, 110,580, 460, 120,552, 481, 71,586, 454, 132
220,573, 463, 110,579, 459, 120,552, 481, 71,585, 454, 131
224,574, 464, 110,580, 460, 120,552, 481, 71,585, 455, 130
228,575, 465, 110,580, 460, 120,553, 482, 71,587, 456, 131
232,574, 465, 109,580, 460, 120,552, 482, 70,586, 455, 131
236,574, 464, 110,580, 460, 120,552, 481, 71,586, 455, 131
240,573, 464, 109,579, 459, 120,552, 480, 72,584, 454, 130
244,575, 465, 110,580, 461, 119,552, 481, 71,586, 455, 131
248,574, 465, 109,580, 460, 120,553, 483, 70,587, 455, 132
252,574, 464, 110,580, 459, 121,552, 481, 71,586, 455, 131
256,574, 464, 110,579, 458, 121,552, 482, 70,586, 455, 131
260,573, 464, 109,579, 460, 119,551, 480, 71,585, 454, 131
264,575, 465, 110,580, 461, 119,552, 482, 70,586, 455, 131
268,574, 465, 109,580, 460, 120,553, 482, 71,586, 455, 131
272,574, 464, 110,579, 460, 119,552, 481, 71,586, 455, 131
276,574, 463, 111,579, 459, 120,552, 481, 71,586, 454, 132
280,574, 464, 110,579, 460, 119,551, 480, 71,585, 454, 131
284,575, 466, 109,581, 460, 121,553, 482, 71,586, 455, 131
288,574, 465, 109,580, 460, 120,552, 481, 71,586, 455, 131
292,574, 464, 110,580, 460, 120,552, 482, 70,586, 455, 131
296,573, 463, 110,579, 459, 120,552, 481, 71,585, 453, 132
