4,550, 483, 67,576, 463, 113,588, 454, 134,558, 477, 81
8,550, 483, 67,575, 462, 113,587, 452, 135,557, 476, 81
12,551, 484, 67,577, 464, 113,588, 454, 134,558, 477, 81
16,550, 484, 66,576, 464, 112,588, 455, 133,560, 478, 82
20,550, 484, 66,576, 463, 113,587, 454, 133,558, 477, 81
24,550, 483, 67,576, 462, 114,587, 453, 134,559, 477, 82
28,549, 483, 66,576, 463, 113,586, 453, 133,557, 476, 81
32,551, 484, 67,577, 464, 113,588, 454, 134,559, 477, 82
36,551, 484, 67,576, 464, 112,588, 454, 134,558, 477, 81
40,550, 484, 66,576, 463, 113,587, 454, 133,558, 477, 81
44,549, 482, 67,575, 462, 113,587, 454, 133,558, 476, 82
48,550, 484, 66,576, 464, 112,586, 453, 133,557, 477, 80
52,552, 485, 67,577, 464, 113,588, 455, 133,559, 478, 81
56,551, 484, 67,576, 463, 113,587, 454, 133,558, 477, 81
60,550, 484, 66,576, 463, 113,587, 454, 133,558, 477, 81
64,549, 483, 66,575, 462, 113,588, 453, 135,558, 475, 83
68,550, 484, 66,576, 464, 112,587, 453, 134,558, 477, 81
72,551, 484, 67,576, 463, 113,588, 455, 133,559, 478, 81
76,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
80,550, 484, 66,576, 462, 114,587, 454, 133,558, 477, 81
84,549, 483, 66,575, 462, 113,587, 452, 135,557, 476, 81
88,551, 484, 67,577, 464, 113,588, 454, 134,559, 478, 81
92,550, 484, 66,576, 464, 112,588, 455, 133,559, 477, 82
96,550, 483, 67,576, 463, 113,587, 454, 133,558, 477, 81
100,550, 483, 67,576, 462, 114,588, 454, 134,558, 477, 81
104,549, 483, 66,576, 463, 113,587, 453, 134,557, 476, 81
108,551, 484, 67,577, 464, 113,588, 454, 134,559, 477, 82
112,551, 484, 67,576, 463, 113,588, 454, 134,558, 477, 81
116,550, 484, 66,576, 463, 113,588, 453, 135,558, 477, 81
120,550, 483, 67,575, 461, 114,587, 454, 133,559, 476, 83
124,550, 484, 66,576, 464, 112,587, 453, 134,557, 477, 80
128,551, 485, 66,577, 463, 114,587, 454, 133,559, 478, 81
132,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
136,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
140,549, 483, 66,575, 462, 113,588, 453, 135,557, 475, 82
144,550, 484, 66,577, 464, 113,587, 453, 134,558, 477, 81
148,551, 484, 67,576, 463, 113,588, 455, 133,559, 478, 81
152,550, 483, 67,576, 463, 113,588, 454, 134,558, 477, 81
156,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
160,550, 483, 67,576, 463, 113,587, 453, 134,557, 476, 81
164,551, 484, 67,577, 464, 113,588, 454, 134,558, 477, 81
168,550, 484, 66,576, 464, 112,588, 455, 133,559, 477, 82
172,550, 483, 67,576, 463, 113,587, 454, 133,558, 477, 81
176,550, 483, 67,575, 462, 113,588, 454, 134,558, 477, 81
180,550, 484, 66,576, 463, 113,586, 453, 133,557, 476, 81
184,551, 485, 66,577, 464, 113,588, 454, 134,559, 477, 82
188,550, 484, 66,576, 463, 113,588, 454, 134,559, 477, 82
192,550, 484, 66,576, 464, 112,588, 454, 134,558, 477, 81
196,550, 483, 67,575, 462, 113,587, 454, 133,558, 476, 82
200,550, 484, 66,576, 464, 112,587, 453, 134,557, 477, 80
204,551, 484, 67,577, 463, 114,588, 455, 133,559, 478, 81
208,550, 484, 66,576, 463, 113,588, 454, 134,559, 477, 82
212,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
216,549, 483, 66,575, 461, 114,588, 453, 135,557, 476, 81
220,551, 484, 67,577, 464, 113,587, 454, 133,558, 477, 81
224,551, 484, 67,576, 464, 112,588, 455, 133,559, 477, 82
228,550, 484, 66,576, 463, 113,587, 454, 133,559, 477, 82
232,550, 483, 67,576, 463, 113,588, 454, 134,558, 477, 81
236,549, 483, 66,575, 462, 113,586, 453, 133,557, 476, 81
240,551, 485, 66,577, 464, 113,588, 454, 134,559, 477, 82
244,551, 484, 67,576, 464, 112,588, 455, 133,559, 477, 82
248,550, 484, 66,576, 463, 113,587, 454, 133,558, 477, 81
252,550, 483, 67,575, 461, 114,587, 454, 133,558, 477, 81
256,549, 484, 65,576, 463, 113,587, 453, 134,557, 476, 81
260,551, 485, 66,577, 464, 113,588, 454, 134,559, 478, 81
264,550, 484, 66,576, 463, 113,588, 454, 134,559, 477, 82
268,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
272,549, 483, 66,575, 462, 113,588, 454, 134,558, 476, 82
276,550, 484, 66,576, 464, 112,587, 453, 134,558, 477, 81
280,551, 484, 67,576, 464, 112,588, 455, 133,559, 478, 81
284,550, 484, 66,576, 463, 113,587, 454, 133,559, 477, 82
288,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
